web,plant,symmetry,n.poll,n.shared,n.shared.a,n.shared.z,mn.n.shared,mn.n.shared.a,mn.n.shared.z,md.n.shared,md.n.shared.a,md.n.shared.z
Robertson-1928,Arctium minus,actinomorphic,38,38,38,35,8.10769230769231,8.31818181818182,7.60606060606061,6,6,6
Robertson-1928,Arisaema triphyllum,actinomorphic,16,16,14,1,0.184615384615385,0.210227272727273,0.101010101010101,0,0,0
Robertson-1928,Aristolochia tomentosa,zygomorphic,10,10,7,4,0.340659340659341,0.388101983002833,0.173469387755102,0,0,0
Robertson-1928,Aruncus sylvester,actinomorphic,150,150,150,73,12.6285714285714,14.1335227272727,7.66666666666667,8,10,4
Robertson-1928,Ascerates floridana,actinomorphic,35,35,35,30,4.71208791208791,4.79261363636364,4.57575757575758,3,3,4
Robertson-1928,Ascerates viridiflora,actinomorphic,10,10,10,9,1.12967032967033,1.125,1.19191919191919,0,0,0
Robertson-1928,Asclepias incarnata,actinomorphic,216,216,216,159,19.1186813186813,20.1875,16.010101010101,12,13,10
Robertson-1928,Asclepias purpurascens,actinomorphic,83,83,83,69,10.8681318681319,11.1846590909091,10.1212121212121,8,8,7
Robertson-1928,Asclepias sullivantii,actinomorphic,177,177,177,144,19.8879120879121,20.9715909090909,16.7272727272727,12,13,10
Robertson-1928,Asclepias syriaca,actinomorphic,186,186,186,133,17.0747252747253,17.9914772727273,14.4646464646465,10,11,8
Robertson-1928,Asclepias tuberosa,actinomorphic,57,57,57,51,6.52747252747253,6.65340909090909,6.3030303030303,4,4,4
Robertson-1928,Asclepias verticillata,actinomorphic,251,251,251,200,25.9076923076923,28.1420454545455,18.9090909090909,15,17,11
Robertson-1928,Asiminia triloba,actinomorphic,16,16,16,9,1.51428571428571,1.82954545454545,0.434343434343434,0,0,0
Robertson-1928,Asparagus officinalis,actinomorphic,10,10,10,10,2.83296703296703,3.07670454545455,2,2,2,2
Robertson-1928,Aster anomalus,actinomorphic,67,67,67,48,9.35384615384615,10.0397727272727,7.25252525252525,6,6,5
Robertson-1928,Aster ericoides villosus,actinomorphic,533,532,532,325,42.3846153846154,47.0142045454545,27.4343434343434,23,28,14
Robertson-1928,Aster lateriflorus,actinomorphic,113,113,113,79,13.8197802197802,15.0426136363636,9.92929292929293,10,11,6
Robertson-1928,Aster multiflorus,actinomorphic,83,83,83,59,10.8681318681319,11.9545454545455,7.36363636363636,8,9,5
Robertson-1928,Aster novaeangliae,actinomorphic,82,82,82,63,11.0615384615385,11.8096590909091,8.78787878787879,7,8,6
Robertson-1928,Aster paniculatus,actinomorphic,192,192,192,159,23.7736263736264,26.1107954545455,16.2828282828283,15,18,9
Robertson-1928,Aster sagittifolius,actinomorphic,80,80,80,59,9.92087912087912,10.7414772727273,7.35353535353535,7,8,6
Robertson-1928,Aster salicifolius,actinomorphic,87,87,87,70,12.7736263736264,13.7073863636364,9.88888888888889,9,10,6
Robertson-1928,Aster turbinellus,actinomorphic,51,51,51,33,7.48791208791209,7.875,6.37373737373737,6,6,6
Robertson-1928,Astragalus canadensis,zygomorphic,20,20,20,20,3.94065934065934,3.79603399433428,4.58163265306122,3,3,4
Robertson-1928,Astragalus mexicanus,zygomorphic,32,32,30,29,4.36483516483516,4.14730878186969,5.30612244897959,3,2,4
Robertson-1928,Baptisia bracteata,zygomorphic,8,8,8,8,2.12967032967033,1.9943342776204,2.70408163265306,2,2,2
Robertson-1928,Baptisia leucantha,zygomorphic,4,4,4,4,1.15164835164835,1.07932011331445,1.45918367346939,2,1,2
Robertson-1928,Bidens aristosa,actinomorphic,253,253,253,155,21.9142857142857,23.6590909090909,16.5353535353535,12,14,10
Robertson-1928,Bidens bipinnata,actinomorphic,21,21,21,21,3.73626373626374,3.83522727272727,3.49494949494949,2,3,2
Robertson-1928,Bidens connata,actinomorphic,4,4,4,4,1.80659340659341,1.70738636363636,2.23232323232323,2,2,2
Robertson-1928,Bidens frondosa,actinomorphic,22,22,22,19,3.93846153846154,4.27272727272727,2.86868686868687,2,4,2
Robertson-1928,Bidens laevis,actinomorphic,103,103,103,80,14.3076923076923,15.3664772727273,11.0606060606061,9,10,8
Robertson-1928,Blephilia ciliata,zygomorphic,139,139,138,128,18.9824175824176,19.7535410764873,16.8469387755102,14,16,11
Robertson-1928,Blephilia hirsuta,zygomorphic,159,159,159,150,20.2197802197802,21.2237960339943,17.3265306122449,13,15,10
Robertson-1928,Boltonia asteroides,actinomorphic,259,259,258,167,24.8263736263736,27.5,16.1919191919192,14,17,10
Robertson-1928,Brauneria pallida,actinomorphic,76,76,76,68,12.5208791208791,12.9318181818182,11.5050505050505,9,9,8
Robertson-1928,Brauneria purpurea,actinomorphic,94,94,94,81,13.9538461538462,14.3977272727273,12.8282828282828,10,10,9
Robertson-1928,Cacalia atriplicifolia,actinomorphic,20,20,20,19,2.62197802197802,2.98863636363636,1.38383838383838,2,2,0
Robertson-1928,Cacalia reniformis,actinomorphic,77,77,77,61,10.9714285714286,12.03125,7.48484848484848,8,9,5
Robertson-1928,Cacalia tuberosa,actinomorphic,10,10,10,10,0.934065934065934,1.05397727272727,0.545454545454545,0,0,0
Robertson-1928,Camassia esculenta,actinomorphic,95,95,95,81,15.8857142857143,16.9715909090909,12.5656565656566,12,13,8
Robertson-1928,Campanula americana,actinomorphic,42,42,42,37,7.92307692307692,8.00568181818182,7.86868686868687,6,7,6
Robertson-1928,Capsella bursa-pastoris,actinomorphic,121,121,121,77,14.5098901098901,16.65625,7.3030303030303,9,12,4
Robertson-1928,Cardamine bulbosa,actinomorphic,97,97,97,78,13.3428571428571,14.3494318181818,10.2020202020202,10,11,6
Robertson-1928,Cassia chamaecrista,zygomorphic,174,173,164,128,16.4989010989011,17.628895184136,12.969387755102,12,13,9.5
Robertson-1928,Cassia marilandica,actinomorphic,16,16,16,12,2.70769230769231,2.76704545454545,2.56565656565657,2,2,2
Robertson-1928,Castalia tuberosa,actinomorphic,22,22,22,15,2.38021978021978,2.51704545454545,1.98989898989899,1,2,1
Robertson-1928,Castilleja coccinea,zygomorphic,2,2,2,2,0.156043956043956,0.121813031161473,0.285714285714286,0,0,0
Robertson-1928,Caulophyllum thalictroides,actinomorphic,57,57,57,30,6.3956043956044,6.72443181818182,5.42424242424242,5,5,4
Robertson-1928,Ceanothus americanus,actinomorphic,232,232,232,155,21.6659340659341,24.1221590909091,13.7070707070707,13,15,7
Robertson-1928,Celastrus scandens,actinomorphic,12,12,12,10,1.86373626373626,2.03125,1.32323232323232,2,2,0
Robertson-1928,Cephalanthus occidentalis,actinomorphic,152,152,151,130,17.8857142857143,18.5795454545455,16.1010101010101,12,12,10
Robertson-1928,Cerastium nutans,actinomorphic,32,32,32,24,6.18681318681319,6.82670454545455,4.04040404040404,4,6,2
Robertson-1928,Cerastium vulgatum,actinomorphic,30,30,30,24,5.97142857142857,6.45454545454545,4.45454545454545,4,4,4
Robertson-1928,Cercis canadensis,zygomorphic,101,101,101,89,14.7296703296703,15.6033994334278,11.9795918367347,11,13,8
Robertson-1928,Chaerophyllum procumbens,actinomorphic,98,98,97,48,8.79340659340659,10.1392045454545,4.22222222222222,5,6,2
Robertson-1928,Chrysanthemum leucanthemum,actinomorphic,44,44,44,35,6.38241758241758,7.02840909090909,4.34343434343434,4,5,3
Robertson-1928,Cicuta maculata,actinomorphic,499,498,496,275,31.9472527472527,35.3607954545455,20.969696969697,16,20,10
Robertson-1928,Circaea lutetiana,actinomorphic,36,36,36,27,6.85934065934066,7.42613636363636,5.06060606060606,6,6,4
Robertson-1928,Cirsium altissimum,actinomorphic,45,45,45,41,7.66593406593407,7.78409090909091,7.47474747474747,6,6,5
Robertson-1928,Cirsium discolor,actinomorphic,62,62,62,53,8.7054945054945,9.02840909090909,7.84848484848485,6,7,6
Robertson-1928,Cirsium lanceolatum,actinomorphic,94,94,94,80,11.1956043956044,11.5539772727273,10.3737373737374,7,7,6
Robertson-1928,Cirsium pumilum,actinomorphic,34,34,34,30,3.8989010989011,4.03977272727273,3.55555555555556,2,2,2
Robertson-1928,Claytonia virginica,actinomorphic,191,191,191,132,24.0395604395604,26.4573863636364,16.1717171717172,18,20,10
Robertson-1928,Clematis pitcheri,actinomorphic,8,8,8,7,1.99120879120879,1.82670454545455,2.65656565656566,2,2,2
Robertson-1928,Clematis virginiana,actinomorphic,117,117,117,76,13.2373626373626,14.90625,7.71717171717172,8,10,4
Robertson-1928,Collinsia verna,zygomorphic,52,52,52,52,8.49230769230769,8.48441926345609,8.76530612244898,6,7,6
Robertson-1928,Comandra umbellata,actinomorphic,85,85,85,49,8.47032967032967,9.58522727272727,4.76767676767677,5,6,3
Robertson-1928,Convolvulus sepium,actinomorphic,20,20,20,15,3.27472527472527,3.15909090909091,3.81818181818182,2,2,4
Robertson-1928,Coreopsis tripteris,actinomorphic,163,163,163,124,19.0549450549451,20.5198863636364,14.5252525252525,12,14,8
Robertson-1928,Coreopsis palmata,actinomorphic,159,159,159,117,18.167032967033,19.5056818181818,14.0606060606061,11,13,8
Robertson-1928,Cornus amomum,actinomorphic,190,190,190,146,22.5912087912088,24.7784090909091,15.6666666666667,14,19,9
Robertson-1928,Cornus florida,actinomorphic,55,55,55,42,8.21758241758242,9.03125,5.51515151515152,6,7,2
Robertson-1928,Cornus paniculata,actinomorphic,164,164,164,104,17.6747252747253,19.4744318181818,11.8484848484848,12,13,7
Robertson-1928,Crataegus coccinea,actinomorphic,110,110,110,62,13.8417582417582,15.3352272727273,8.91919191919192,9,11,6
Robertson-1928,Crataegus crus-galli,actinomorphic,138,138,138,86,17.3956043956044,19.0823863636364,11.9393939393939,12,14.5,8
Robertson-1928,Crataegus mollis,actinomorphic,136,136,136,74,15.6593406593407,17.4943181818182,9.58585858585859,10,12,7
Robertson-1928,Crotalaria sagittalis,zygomorphic,16,16,15,16,2.65494505494505,2.47308781869688,3.41836734693878,2,2,2
Robertson-1928,Cryptotaenia canadensis,actinomorphic,211,211,210,102,17.9340659340659,20.3948863636364,9.78787878787879,11,13.5,4
Robertson-1928,Cucurbita melopepo,actinomorphic,2,2,2,0,0.0263736263736264,0.0340909090909091,0,0,0,0
Robertson-1928,Cucurbita pepo,actinomorphic,12,12,12,8,3.16263736263736,3.09375,3.49494949494949,3,3,4
Robertson-1928,Cuphea petiolata,actinomorphic,6,6,6,6,1.8989010989011,1.83806818181818,2.19191919191919,2,2,2
Robertson-1928,Cuscuta cephalanthi,actinomorphic,2,2,2,2,0.281318681318681,0.306818181818182,0.202020202020202,0,0,0
Robertson-1928,Cuscuta glomerata,actinomorphic,2,2,2,2,0.162637362637363,0.181818181818182,0.101010101010101,0,0,0
Robertson-1928,Cynoglossum officinale,actinomorphic,2,2,2,2,0.512087912087912,0.434659090909091,0.808080808080808,0,0,0
Robertson-1928,Cypripedium parviflorum pubescens,zygomorphic,4,4,4,4,0.993406593406593,1.05665722379603,0.785714285714286,0,0,0
Robertson-1928,Datura stramonium,actinomorphic,4,4,4,0,0.120879120879121,0.153409090909091,0.0101010101010101,0,0,0
Robertson-1928,Datura tatula,actinomorphic,20,20,20,18,3.62197802197802,3.92897727272727,2.61616161616162,3,4,2
Robertson-1928,Delphinium tricorne,actinomorphic,39,39,39,39,7.34945054945055,7.14772727272727,8.36363636363636,6,6,6
Robertson-1928,Dentaria laciniata,actinomorphic,76,76,76,55,11.7956043956044,12.6107954545455,9.18181818181818,9,11,6
Robertson-1928,Desmodium bracteosum,actinomorphic,6,6,6,6,1.92747252747253,1.72443181818182,2.72727272727273,2,2,2
Robertson-1928,Desmodium canadense,zygomorphic,12,12,12,12,3.03516483516484,2.77337110481586,4.10204081632653,2,2,4
Robertson-1928,Desmodium canescens,zygomorphic,2,2,2,2,0.512087912087912,0.439093484419263,0.795918367346939,0,0,0
Robertson-1928,Desmodium dillenii,zygomorphic,10,10,10,10,2.44175824175824,2.20679886685552,3.38775510204082,2,2,2
Robertson-1928,Desmodium grandiflorum,actinomorphic,2,2,2,2,0.967032967032967,1.04545454545455,0.707070707070707,0,2,0
Robertson-1928,Desmodium illinoense,zygomorphic,19,19,18,18,3.98241758241758,3.8356940509915,4.6530612244898,4,3,4
Robertson-1928,Desmodium marilandicum,zygomorphic,2,2,2,2,0.303296703296703,0.252124645892351,0.5,0,0,0
Robertson-1928,Desmodium paniculatum,zygomorphic,16,16,16,16,3.4989010989011,3.19830028328612,4.72448979591837,2,2,4
Robertson-1928,Desmodium sessilifolium,zygomorphic,4,4,4,4,1.47912087912088,1.48725212464589,1.48979591836735,2,2,2
Robertson-1928,Dianthera americana,zygomorphic,113,113,113,111,17.5362637362637,18.2124645892351,15.7142857142857,14,15,10
Robertson-1928,Dicentra cucullaria,zygomorphic,43,43,43,43,6.7978021978022,6.67705382436261,7.40816326530612,5,5,5.5
Robertson-1928,Diospyros virginiana,actinomorphic,58,58,58,56,11.5054945054945,12.0142045454545,10.020202020202,10,10,8
Robertson-1928,Dipsacus sylvestris,actinomorphic,20,20,20,20,3.31648351648352,3.24431818181818,3.70707070707071,2,2,2
Robertson-1928,Dirca palustris,actinomorphic,22,22,22,13,3.14725274725275,3.49715909090909,1.94949494949495,2,2,2
Robertson-1928,Dodecatheon meadia,actinomorphic,18,18,18,18,4.91868131868132,4.76704545454545,5.65656565656566,4,4,4
Robertson-1928,Echinocystis lobata,actinomorphic,42,42,42,34,6.16703296703297,6.99147727272727,3.4040404040404,4,4,2
Robertson-1928,Ellisia nyctelaea,actinomorphic,51,51,51,41,7.96483516483516,8.61079545454546,5.86868686868687,6,6,4
Robertson-1928,Erechthites hieracifolia,actinomorphic,26,26,26,26,3.95604395604396,4.23579545454545,3.07070707070707,2,3,2
Robertson-1928,Erigenia bulbosa,actinomorphic,118,118,118,71,14.2065934065934,15.9147727272727,8.45454545454546,10,11,5
Robertson-1928,Erigeron annuus,actinomorphic,4,4,4,2,0.731868131868132,0.727272727272727,0.777777777777778,1,1,1
Robertson-1928,Erigeron canadensis,actinomorphic,38,38,38,30,4.73186813186813,5.38352272727273,2.58585858585859,2,3,1
Robertson-1928,Erigeron philadelphicus,actinomorphic,125,125,125,90,17.1142857142857,18.8522727272727,11.5050505050505,12,14,7
Robertson-1928,Erigeron pulchellus,actinomorphic,10,10,10,10,1.95824175824176,2.08238636363636,1.5959595959596,2,2,0
Robertson-1928,Erigeron ramosus,actinomorphic,152,152,152,104,16.2263736263736,18.3892045454545,9.04040404040404,10,13,4
Robertson-1928,Eryngium yuccifolium,actinomorphic,334,334,334,243,30.3494505494505,33.0198863636364,21.9494949494949,17,19,12
Robertson-1928,Erythronium albidum,actinomorphic,53,53,53,45,8.50549450549451,9.04261363636364,6.81818181818182,6,6,4
Robertson-1928,Eulophus americanus,actinomorphic,227,227,225,129,18.2571428571429,20.9801136363636,9.18181818181818,9,12,3
Robertson-1928,Eupatorium altissimum,actinomorphic,158,158,158,114,18.0549450549451,19.7954545454545,12.4646464646465,11,12.5,7
Robertson-1928,Eupatorium coelestinum,actinomorphic,52,52,52,48,9.5010989010989,10.03125,7.91919191919192,7,8,6
Robertson-1928,Eupatorium perfoliatum,actinomorphic,185,185,185,137,18.0769230769231,19.8295454545455,12.5353535353535,9,12,7
Robertson-1928,Eupatorium purpureum,actinomorphic,40,40,40,39,5.6967032967033,5.78125,5.58585858585859,4,4,3
Robertson-1928,Eupatorium serotinum,actinomorphic,243,243,243,169,23.2307692307692,25.0454545454545,17.5959595959596,13,14,9
Robertson-1928,Eupatorium sessilifolium,actinomorphic,16,16,16,16,1.30769230769231,1.42329545454545,0.94949494949495,0,0,0
Robertson-1928,Eupatorium urticaefolium,actinomorphic,40,40,40,32,6.04615384615385,6.65056818181818,4.06060606060606,4,6,2
Robertson-1928,Euphorbia corollata,actinomorphic,101,101,101,75,10.4043956043956,11.5653409090909,6.62626262626263,5,7,3
Robertson-1928,Euphorbia preslii,actinomorphic,14,14,14,12,1.72087912087912,2.01420454545455,0.747474747474748,0,1,0
Robertson-1928,Evonymus atropurpureus,actinomorphic,44,44,44,26,5.94945054945055,6.85511363636364,2.87878787878788,4,5,2
Robertson-1928,Fragaria virginiana illinoensis,actinomorphic,109,109,109,81,15.243956043956,16.8693181818182,10.020202020202,11,13,6
Robertson-1928,Frasera carolinensis,actinomorphic,14,14,14,14,3.38681318681319,3.36931818181818,3.54545454545455,3,2.5,4
Robertson-1928,Fraxinus americanus,actinomorphic,2,2,2,2,0.956043956043956,1.01420454545455,0.747474747474748,0,2,0
Robertson-1928,Galium aperine,actinomorphic,2,2,2,0,0.136263736263736,0.170454545454545,0.0202020202020202,0,0,0
Robertson-1928,Galium trifidum,actinomorphic,16,16,16,14,2.16263736263736,2.49715909090909,1.06060606060606,0,1,0
Robertson-1928,Gaura biennis,actinomorphic,14,14,14,14,4.6043956043956,4.61647727272727,4.66666666666667,4,4,4
Robertson-1928,Gentiana andrewsii,actinomorphic,4,4,4,4,1.28571428571429,1.24715909090909,1.47474747474747,2,2,2
Robertson-1928,Gentiana puberula,actinomorphic,2,2,2,2,1.09230769230769,1.01136363636364,1.42424242424242,2,1,2
Robertson-1928,Geranium carolinianum,actinomorphic,26,26,26,22,4.35604395604396,4.70738636363636,3.24242424242424,3,4,2
Robertson-1928,Geranium maculatum,actinomorphic,86,86,86,67,12.432967032967,12.7130681818182,11.8585858585859,10,11,8
Robertson-1928,Gerardia auriculata,zygomorphic,14,14,14,14,4.85494505494505,4.81586402266289,5.13265306122449,4,4,4
Robertson-1928,Gerardia grandiflora,zygomorphic,22,22,22,21,5.24175824175824,5.04815864022663,6.13265306122449,4,4,6
Robertson-1928,Gerardia purpurea,zygomorphic,10,10,10,10,2.56703296703297,2.44475920679887,3.11224489795918,2,2,4
Robertson-1928,Gerardia tenuifolia,zygomorphic,34,34,33,33,8.53186813186813,8.56657223796034,8.6734693877551,7,7,8
Robertson-1928,Geum canadense,actinomorphic,43,43,43,35,6.18461538461538,6.87784090909091,3.90909090909091,4,4.5,2
Robertson-1928,Geum vernum,actinomorphic,36,36,36,31,6.1956043956044,6.98011363636364,3.55555555555556,4,4.5,2
Robertson-1928,Gillenia stipulacea,actinomorphic,50,50,50,44,6.25494505494505,6.42613636363636,5.81818181818182,5,5,4
Robertson-1928,Gleditsia triacanthos,zygomorphic,26,26,25,17,4.03736263736264,4.53824362606232,2.31632653061224,3,4,2
Robertson-1928,Gnaphalium polycephalum,actinomorphic,137,137,137,89,13.7318681318681,15.6278409090909,7.43434343434343,8,10.5,3
Robertson-1928,Gonolobus laevis,actinomorphic,44,44,44,34,4.61978021978022,5.16477272727273,2.78787878787879,2,4,1
Robertson-1928,Gratiola virginiana,zygomorphic,2,2,2,2,0.967032967032967,1.04815864022663,0.693877551020408,0,2,0
Robertson-1928,Gymnocladus dioica,zygomorphic,10,10,10,10,2.46813186813187,2.3342776203966,3.05102040816327,2,2,2
Robertson-1928,Habenaria leucophaea,zygomorphic,2,2,1,0,0.00879120879120879,0.0113314447592068,0,0,0,0
Robertson-1928,Hedeoma pulegioides,zygomorphic,16,16,16,16,4.51428571428571,4.92634560906516,3.19387755102041,4,4,2
Robertson-1928,Helenium autumnale,actinomorphic,67,67,67,55,10.0989010989011,10.5284090909091,8.93939393939394,6,6,6
Robertson-1928,Helianthus annuus,actinomorphic,82,82,82,66,14.0483516483516,14.8380681818182,11.6969696969697,10,12,8
Robertson-1928,Helianthus divaricatus,actinomorphic,147,147,147,93,15.6087912087912,16.8238636363636,11.8484848484848,9,10,8
Robertson-1928,Helianthus grosse-serratus,actinomorphic,141,141,141,100,15.4131868131868,16.3863636363636,12.4949494949495,10,10,8
Robertson-1928,Helianthus laetiflorus,actinomorphic,52,52,52,45,8.72527472527472,9.28693181818182,7.06060606060606,5,6,5
Robertson-1928,Helianthus mollis,actinomorphic,52,52,52,42,7.89010989010989,8.39204545454546,6.4040404040404,5,5,4
Robertson-1928,Helianthus scaberrimus,actinomorphic,24,24,24,12,2.84835164835165,3.08522727272727,2.12121212121212,2,2,2
Robertson-1928,Helianthus strumosus,actinomorphic,28,28,28,19,3.5978021978022,3.77556818181818,3.11111111111111,2,2,2
Robertson-1928,Helianthus tuberosus,actinomorphic,99,99,99,69,11.7274725274725,12.6903409090909,8.71717171717172,7,8,6
Robertson-1928,Heliopsis helianthoides,actinomorphic,101,101,100,71,12.0373626373626,12.9971590909091,9.07070707070707,7,8,6
Robertson-1928,Hepatica acutiloba,actinomorphic,35,35,35,23,5.37362637362637,6.09375,2.82828282828283,3,4,2
Robertson-1928,Heracleum lanatum,actinomorphic,488,486,483,202,30.4043956043956,34.6875,16.2121212121212,16,20,7
Robertson-1928,Heuchera hispida,actinomorphic,14,14,14,10,3.47472527472527,3.64204545454545,3,2,3,2
Robertson-1928,Hibiscus lasiocarpos,actinomorphic,16,16,16,12,2.96703296703297,2.75568181818182,3.83838383838384,2,2,4
Robertson-1928,Hibiscus militaris,actinomorphic,6,6,6,4,1.31648351648352,1.27840909090909,1.5050505050505,2,2,2
Robertson-1928,Hibiscus trionum,actinomorphic,10,10,10,10,2.43076923076923,2.30113636363636,2.98989898989899,2,2,2
Robertson-1928,Houstonia purpurea calycosa,actinomorphic,73,73,73,66,12,13.0085227272727,8.83838383838384,8,10,5
Robertson-1928,Hybanthus concolor,zygomorphic,2,2,2,2,0.641758241758242,0.691218130311615,0.489795918367347,0,0,0
Robertson-1928,Hydrangea arborescens,actinomorphic,66,66,66,51,10.010989010989,11.0028409090909,6.80808080808081,7,8,4
Robertson-1928,Hydrophyllum appendiculatum,actinomorphic,90,90,90,74,13.1142857142857,13.4147727272727,12.4747474747475,10,12,9
Robertson-1928,Hydrophyllum virginianum,actinomorphic,38,38,38,33,6.34065934065934,6.3125,6.67676767676768,5,5,5
Robertson-1928,Hypericum ascyron,actinomorphic,4,4,4,4,1.44175824175824,1.30965909090909,1.96969696969697,2,2,2
Robertson-1928,Hypericum cistifolium,actinomorphic,10,10,10,10,2.51208791208791,2.33806818181818,3.23232323232323,2,2,2
Robertson-1928,Hypericum punctatum,actinomorphic,6,6,6,6,2.55164835164835,2.59659090909091,2.47474747474747,2,2,2
Robertson-1928,Hypoxis hirsuta,actinomorphic,32,32,32,27,6.32967032967033,7.01704545454545,4.06060606060606,5,6,2
Robertson-1928,Ilysanthes dubia,zygomorphic,20,20,20,18,3.52307692307692,3.72237960339943,2.88775510204082,2,3,2
Robertson-1928,Impatiens biflora,zygomorphic,22,22,22,22,5.98021978021978,5.94050991501416,6.30612244897959,6,6,6
Robertson-1928,Impatiens pallida,zygomorphic,12,12,12,12,3.64835164835165,3.50991501416431,4.27551020408163,4,3,4
Robertson-1928,Ipomoea hederacea,actinomorphic,6,6,6,4,1.49230769230769,1.36931818181818,1.98989898989899,2,2,2
Robertson-1928,Ipomoea pandurata,actinomorphic,40,40,40,30,5.39340659340659,5.32670454545455,5.80808080808081,4,4,4
Robertson-1928,Ipomoea purpurea,actinomorphic,10,10,10,6,0.63956043956044,0.571022727272727,0.909090909090909,0,0,0
Robertson-1928,Iris hexagona,actinomorphic,4,4,4,4,1.23956043956044,1.12215909090909,1.70707070707071,2,1,2
Robertson-1928,Iris versicolor,actinomorphic,18,18,18,18,3.74285714285714,3.78409090909091,3.72727272727273,3,3,3
Robertson-1928,Isopyrum biternatum,actinomorphic,99,99,99,69,14.6263736263736,16.2670454545455,9.13131313131313,10,12,5
Robertson-1928,Krigia amplexicaulis,actinomorphic,136,136,135,115,19.2967032967033,20.8693181818182,14.4141414141414,13,15,9
Robertson-1928,Lactuca canadensis,actinomorphic,2,2,2,2,0.224175824175824,0.221590909090909,0.242424242424242,0,0,0
Robertson-1928,Lactuca floridana,actinomorphic,30,30,30,30,6.9032967032967,7.30397727272727,5.67676767676768,6,6,4
Robertson-1928,Lantana camara,actinomorphic,20,20,20,20,3.07692307692308,2.92613636363636,3.73737373737374,2,2,2
Robertson-1928,Lappula virginiana,actinomorphic,8,8,8,8,2.62417582417582,2.88352272727273,1.74747474747475,2,2,0
Robertson-1928,Leonurus cardiaca,zygomorphic,22,22,22,22,6.39340659340659,6.71388101983003,5.39795918367347,6,6,4
